"YEAR","BALLOT","USETECH","HAPPY","PARTYID","RINCOME","RACE","SEX","DEGREE","EDUC","AGE","MARITAL","HRS2","HRS1","WRKSTAT","ID_","UNHAPPY"
2018,2,-1,2,2,0,1,1,1,12,23,5,-1,-1,4,2220,2
2018,1,-1,2,3,0,1,1,1,12,57,5,-1,-1,5,2221,0
2018,3,-1,1,7,0,1,1,3,19,65,9,-1,-1,6,2222,1
2018,2,0,2,3,0,3,1,0,2,58,1,-1,50,1,2223,0
2018,1,5,2,4,12,1,1,1,13,59,3,-1,44,1,2224,0
2018,1,80,2,5,0,1,2,4,18,27,1,-1,40,1,2225,0
2018,3,5,2,2,12,1,1,3,16,29,5,-1,42,1,2226,2
2018,1,90,1,4,12,1,2,1,12,32,1,-1,45,1,2227,0
2018,3,20,1,4,12,1,1,0,11,32,5,-1,40,1,2228,2
2018,2,10,2,1,12,3,1,1,13,27,5,-1,40,1,2229,1
2018,1,0,2,2,11,1,2,1,12,40,1,-1,37,1,2230,0
2018,3,-1,1,4,0,1,2,3,17,30,1,-1,-1,7,2231,1
2018,3,-1,3,0,0,1,2,2,14,68,5,-1,-1,5,2232,3
2018,2,10,3,3,10,1,2,3,17,47,3,-1,40,1,2233,0
2018,3,0,2,0,0,1,1,0,9,51,5,-1,3,2,2234,3
2018,3,0,1,3,12,1,2,0,11,56,1,-1,55,1,2235,1
2018,2,0,2,6,0,1,1,1,10,70,3,-1,72,2,2236,0
2018,1,-1,3,0,0,3,1,1,13,80,1,-1,-1,5,2237,0
2018,3,80,3,1,0,1,2,0,8,53,1,-1,32,2,2238,4
2018,2,-1,2,5,0,1,1,1,12,79,3,-1,-1,5,2239,3
2018,1,100,1,1,12,1,2,1,12,57,1,-1,40,1,2240,0
2018,3,-1,3,4,0,1,2,1,10,59,2,-1,-1,8,2241,5
2018,1,70,2,5,9,1,2,0,12,61,1,-1,30,2,2242,0
2018,2,10,2,4,0,1,1,1,12,45,3,-1,70,1,2243,1
2018,1,-1,2,1,0,1,1,1,12,66,3,-1,-1,5,2244,0
2018,1,10,2,1,3,1,2,1,12,55,3,-1,50,1,2245,0
2018,3,-1,1,6,0,1,2,1,12,60,1,-1,-1,5,2246,3
2018,1,-1,2,5,0,1,2,1,12,79,2,-1,-1,5,2247,0
2018,3,25,1,1,12,1,1,1,12,55,1,-1,40,1,2248,2
2018,2,100,2,3,10,1,2,1,14,48,1,-1,40,1,2249,0
2018,1,0,2,0,12,1,2,2,14,56,3,-1,40,1,2250,0
2018,3,-1,2,0,0,1,1,1,12,66,1,-1,-1,5,2251,1
2018,1,90,1,5,12,1,2,4,19,30,1,50,-1,3,2252,0
2018,1,25,1,3,0,1,2,1,12,21,5,-1,44,1,2253,0
2018,3,10,2,6,9,1,1,1,12,29,3,-1,60,1,2254,1
2018,2,-1,2,5,0,1,2,1,12,81,1,-1,-1,7,2255,0
2018,1,3,2,2,12,1,2,1,12,57,3,-1,40,1,2256,0
2018,2,100,1,5,9,1,1,1,12,37,3,-1,48,1,2257,1
2018,1,-1,1,0,0,1,1,0,8,77,1,-1,-1,5,2258,0
2018,3,-1,8,0,0,2,1,0,10,67,4,-1,-1,5,2259,1
2018,2,0,1,3,10,3,2,0,3,34,1,-1,40,1,2260,0
2018,3,4.5,3,2,12,2,2,3,16,24,5,-1,40,1,2261,1
2018,1,100,1,3,11,3,2,1,16,21,5,-1,40,1,2262,0
2018,3,0,3,2,5,3,1,0,6,30,5,-1,35,1,2263,4
2018,1,-1,1,5,13,2,2,2,13,28,5,-1,-1,4,2264,0
2018,3,-1,2,0,0,2,2,1,14,22,5,-1,-1,4,2265,1
2018,2,-1,2,0,0,2,1,0,4,84,1,-1,-1,5,2266,4
2018,3,100,1,4,98,1,1,1,12,65,1,-1,40,1,2267,1
2018,2,-1,2,6,0,1,1,1,12,74,1,-1,-1,5,2268,0
2018,1,-1,2,3,0,1,2,1,12,89,5,-1,-1,5,2269,0
2018,3,80,3,0,12,2,1,1,12,46,3,-1,40,1,2270,2
2018,2,-1,3,2,0,1,2,0,8,74,2,-1,-1,7,2271,1
2018,1,0,1,3,8,1,2,0,11,34,1,-1,37,1,2272,0
2018,3,80,2,0,12,2,2,2,14,34,1,-1,57,1,2273,2
2018,3,-1,3,1,0,2,2,0,10,64,2,-1,-1,8,2274,1
2018,2,100,2,5,12,1,2,2,15,40,1,-1,45,1,2275,0
2018,3,8,2,2,2,2,1,2,14,56,1,-1,50,1,2276,1
2018,3,-1,3,5,13,2,2,1,14,26,5,-1,-1,4,2277,3
2018,2,-1,1,4,0,1,1,1,13,64,3,-1,-1,8,2278,0
2018,3,5,2,6,9,1,2,4,17,68,5,-1,16,2,2279,1
2018,2,100,1,9,12,1,2,1,12,30,1,-1,60,1,2280,1
2018,2,-1,1,3,0,1,2,1,12,41,2,-1,-1,7,2281,0
2018,3,-1,3,3,0,2,1,1,12,22,5,-1,-1,7,2282,2
2018,2,-1,2,1,0,1,2,1,11,66,3,-1,-1,7,2283,3
2018,1,100,1,3,11,1,2,1,12,35,1,-1,40,1,2284,0
2018,3,-1,2,5,0,1,1,0,9,43,1,-1,-1,7,2285,1
2018,2,100,1,3,12,1,2,1,12,48,1,-1,47,1,2286,0
2018,1,0,2,0,11,3,1,0,6,34,5,-1,43,1,2287,0
2018,3,-1,3,5,0,1,1,1,10,60,1,-1,-1,8,2288,5
2018,2,-1,2,0,0,1,2,0,11,52,3,-1,-1,7,2289,0
2018,1,-1,2,3,0,2,2,1,11,37,5,-1,-1,4,2290,0
2018,3,-1,3,3,0,2,2,0,11,25,5,-1,-1,7,2291,3
2018,2,0,2,1,0,2,2,1,10,41,5,-1,40,1,2292,0
2018,1,4,1,1,1,2,1,1,12,41,5,-1,55,1,2293,0
2018,2,-1,1,0,0,2,2,0,9,77,2,-1,-1,5,2294,1
2018,1,0,2,4,2,2,2,1,13,23,5,-1,33,2,2295,0
2018,1,-1,2,0,0,2,2,1,12,53,5,-1,-1,5,2296,0
2018,3,0,3,2,12,2,1,1,10,30,5,-1,48,1,2297,4
2018,1,0,2,0,3,2,2,1,13,21,5,-1,42,1,2298,0
2018,3,-1,3,3,0,2,1,0,6,75,4,-1,-1,4,2299,1
2018,1,-1,1,1,0,2,1,1,12,77,1,-1,-1,5,2300,0
2018,3,-1,1,0,0,2,1,0,10,68,1,-1,-1,7,2301,1
2018,1,50,2,0,11,2,2,1,12,28,1,-1,40,1,2302,0
2018,3,-1,3,4,13,2,2,1,12,20,5,-1,-1,4,2303,3
2018,2,-1,2,5,1,1,1,0,6,66,3,-1,-1,5,2304,1
2018,1,-1,2,1,12,2,1,0,10,52,3,-1,-1,7,2305,0
2018,3,98,2,7,12,1,1,1,12,40,1,-1,45,1,2306,2
2018,3,-1,2,3,0,2,2,1,12,31,1,-1,-1,7,2307,3
2018,2,0,2,4,11,2,1,1,12,32,5,-1,46,1,2308,0
2018,1,-1,2,1,0,2,2,1,9,53,5,-1,-1,8,2309,0
2018,3,-1,3,2,0,2,1,1,14,78,4,-1,-1,5,2310,3
2018,2,-1,2,5,12,1,1,1,13,54,1,-1,-1,5,2311,2
2018,1,-1,2,5,8,1,2,1,14,25,5,-1,-1,6,2312,0
2018,1,-1,1,3,11,1,2,0,8,53,1,-1,-1,7,2313,0
2018,3,-1,2,4,0,1,2,1,12,54,3,-1,-1,8,2314,1
2018,2,5,1,7,12,1,1,1,12,26,5,-1,50,1,2315,0
2018,1,0,1,3,0,1,1,0,98,75,1,-1,10,2,2316,0
2018,1,40,1,5,12,1,1,3,17,56,1,-1,44,1,2317,0
2018,3,999,2,0,12,1,2,4,20,36,1,99,-1,3,2318,1
2018,3,0,1,3,12,1,2,1,12,52,3,-1,35,1,2319,5
2018,2,0,2,0,13,2,1,1,10,68,1,-1,30,2,2320,1
2018,1,-1,2,3,0,2,1,1,12,67,3,-1,-1,5,2321,0
2018,3,75,2,5,12,1,1,3,15,53,1,-1,46,1,2322,3
2018,2,100,2,5,12,1,2,2,14,43,1,-1,40,1,2323,1
2018,2,-1,2,2,0,1,2,3,16,38,1,-1,-1,7,2324,0
2018,1,-1,2,3,6,1,2,1,12,68,2,-1,-1,5,2325,0
2018,1,998,1,2,6,1,2,3,16,57,2,-1,55,1,2326,0
2018,3,100,2,4,12,1,1,1,12,39,5,-1,27,1,2327,3
2018,2,-1,2,2,2,1,1,3,16,66,5,-1,-1,7,2328,3
2018,3,-1,2,6,0,1,1,4,17,74,2,-1,-1,5,2329,1
2018,2,-1,3,2,0,1,2,1,14,39,5,-1,-1,7,2330,0
2018,2,30,2,2,12,1,1,2,14,50,1,-1,28,1,2331,1
2018,2,-1,2,2,0,1,2,1,12,74,3,-1,-1,5,2332,0
2018,3,-1,1,2,0,1,2,3,17,35,1,-1,-1,7,2333,1
2018,1,-1,1,2,0,1,1,4,20,76,1,-1,-1,5,2334,0
2018,3,-1,2,2,0,1,2,4,18,65,2,-1,-1,5,2335,1
2018,1,20,2,2,12,1,2,4,18,54,1,-1,37,1,2336,0
2018,2,60,3,4,8,1,2,3,16,25,5,-1,55,1,2337,2
2018,3,-1,2,6,0,1,2,1,12,87,2,-1,-1,7,2338,2
2018,3,-1,3,6,0,1,2,1,12,46,3,-1,-1,7,2339,3
2018,1,80,2,3,12,1,2,1,14,29,1,-1,60,1,2340,0
2018,2,-1,2,4,0,1,1,0,8,89,2,-1,-1,5,2341,0
2018,1,-1,2,6,0,1,2,1,14,68,3,-1,-1,5,2342,0
2018,3,-1,2,5,0,1,1,1,12,19,5,-1,-1,6,2343,1
2018,1,80,2,3,13,1,2,1,12,37,3,-1,36,1,2344,0
2018,1,50,2,5,10,1,2,1,12,75,1,-1,36,2,2345,0
2018,3,-1,1,3,3,1,2,1,12,67,1,-1,-1,5,2346,1
2018,2,-1,1,4,0,1,1,1,16,72,1,-1,-1,5,2347,0
2018,1,-1,1,3,0,1,2,1,12,79,2,-1,-1,7,2348,0
